stage,category,tier,cost,use,name,url,status,notes
scaffold,templates,more,free,check the template licence,Horizon UI,https://horizon-ui.com,unverified,Trendiest open source Admin Template for React |
scaffold,templates,more,free,check the template licence,KeenThemes,https://keenthemes.com,unverified,"Free and Pro Html/Css3, Bootstrap5, Vue, React, Laravel templates |"
scaffold,templates,more,free,check the template licence,ScrewFast,https://github.com/mearashadowfax/ScrewFast,unverified,"Open-source Astro website template with sleek, customizable TailwindCSS components |"
scaffold,css-frameworks,top,free,open-source framework,Tailwind CSS,https://tailwindcss.com,unverified,"Low level, utility-first framework |"
scaffold,css-frameworks,top,free,open-source framework,Bootstrap,https://getbootstrap.com,unverified,Popular UI framework with tons of components that use both CSS and JS |
scaffold,css-frameworks,more,free,open-source framework,Materialize,https://materializecss.com,unverified,A modern responsive front-end framework based on Material Design |
scaffold,css-frameworks,more,free,open-source framework,Material Design Lite,https://getmdl.io,unverified,Light framework based on Material Design. No JS dependency |
scaffold,css-frameworks,top,free,open-source framework,Bulma,https://bulma.io,unverified,Modern CSS framework with no JS |
scaffold,css-frameworks,more,free,open-source framework,Skeleton,http://getskeleton.com,unverified,Extremely light framework for basic UI elements |
scaffold,css-frameworks,more,free,open-source framework,Uniform CSS,https://uniformcss.com,unverified,Fully configurable utility generator and CSS framework built entirely in Sass |
scaffold,css-frameworks,more,free,open-source framework,Semantic UI,https://semantic-ui.com,unverified,Empowers designers and developers by creating a shared vocabulary for UI |
scaffold,css-frameworks,more,free,open-source framework,Fomantic UI,https://fomantic-ui.com,unverified,A community fork of Semantic-UI |
scaffold,css-frameworks,more,free,open-source framework,Foundation,https://get.foundation,unverified,Mobile first framework with clean markup |
scaffold,css-frameworks,more,free,open-source framework,Pure CSS,https://purecss.io,unverified,"A set of small, responsive CSS modules |"
scaffold,css-frameworks,more,free,open-source framework,UIKit,https://getuikit.com,unverified,Lightweight and modular front-end framework |
scaffold,css-frameworks,more,free,open-source framework,Susy,https://www.oddbird.net/susy,unverified,"Lightweight, grid-layout engine for Sass |"
scaffold,css-frameworks,more,free,open-source framework,Milligram.io,https://milligram.io,unverified,Minimalist CSS framework |
scaffold,css-frameworks,more,free,open-source framework,Vanilla Framework,https://vanillaframework.io,unverified,"Simple, extensible CSS framework written in Sass |"
scaffold,css-frameworks,more,free,open-source framework,Spectre CSS,https://picturepan2.github.io/spectre,unverified,"Lightweight, modern CSS framework |"
scaffold,css-frameworks,more,free,open-source framework,Picnic CSS,https://picnicss.com,unverified,Lightweight and beautiful library |
scaffold,css-frameworks,more,free,open-source framework,Wing,https://kbrsh.github.io/wing,unverified,A beautiful CSS framework designed for minimalists |
scaffold,css-frameworks,more,free,open-source framework,Chota,https://jenil.github.io/chota,unverified,A micro (~3kb) CSS framework |
scaffold,css-frameworks,more,free,open-source framework,Blueprint CSS,https://blueprintcss.dev,unverified,A lightweight layout library for building great responsive mobile first UIs that work everywhere |
scaffold,css-frameworks,more,free,open-source framework,W3.CSS,https://www.w3schools.com/w3css,unverified,"A modern CSS framework with support for desktop, tablet, and mobile design by default. Designed to be independent of jQu"
scaffold,css-frameworks,more,free,open-source framework,98.css,https://jdan.github.io/98.css,unverified,A design system for building faithful recreations of old UIs |
scaffold,css-frameworks,more,free,open-source framework,NES CSS,https://nostalgic-css.github.io/NES.css,unverified,NES-style CSS Framework |
scaffold,css-frameworks,more,free,open-source framework,Shoelace.css,https://www.shoelace.style,unverified,"Lightweight, forward-thinking CSS library built with future CSS syntax |"
scaffold,css-frameworks,more,free,open-source framework,MVP.css,https://andybrewer.github.io/mvp,unverified,"A minimalist stylesheet for HTML elements. No class names, no frameworks, just semantic HTML and you're done |"
scaffold,css-frameworks,more,free,open-source framework,Blaze.css,http://blazecss.com,unverified,Open source modular CSS toolkit providing great structure for building websites quickly |
scaffold,css-frameworks,more,free,open-source framework,Turret CSS,https://turretcss.com,unverified,Turret CSS is a styles framework for development of responsive websites. |
scaffold,css-frameworks,more,free,open-source framework,Cutestrap,https://www.cutestrap.com,unverified,"A strong, independent CSS Framework. |"
scaffold,css-frameworks,more,free,open-source framework,XP.css,https://botoxparty.github.io/XP.css,unverified,XP.css is an extension of 98.css. A CSS library for building interfaces that look like old UIs. |
scaffold,css-frameworks,more,free,open-source framework,Framework7,https://framework7.io,unverified,"Framework7 - is a free and open source framework to develop mobile, desktop or web apps with native look and feel. |"
scaffold,css-frameworks,more,free,open-source framework,Hint.css,https://kushagra.dev/lab/hint,unverified,A pure CSS tooltip library for your lovely websites. |
scaffold,css-frameworks,more,free,open-source framework,imagehover.io,http://imagehover.io,unverified,Pure CSS Image Hover Effect Library |
scaffold,css-frameworks,more,free,open-source framework,mini.css,https://minicss.org,unverified,"A minimal, responsive, style-agnostic CSS framework |"
scaffold,css-frameworks,top,free,open-source framework,Tachyons,https://tachyons.io,unverified,"Create fast loading, highly readable, and 100% responsive interfaces with as little css as possible. |"
scaffold,css-frameworks,top,free,open-source framework,Material Bootstrap,https://fezvrasta.github.io/bootstrap-material-design,unverified,Material Design with Bootstrap |
scaffold,css-frameworks,more,free,open-source framework,Ivory,https://github.com/IVORY-UI/ivory,unverified,A modern CSS framework for developing powerful web interfaces faster and easier |
scaffold,css-frameworks,more,free,open-source framework,Halfmoon UI,https://www.gethalfmoon.com,unverified,"A responsive and lightweight framework, designed for quickly building beautiful dashboards and product pages. |"
scaffold,css-frameworks,more,free,open-source framework,Metro 4,https://metroui.org.ua/index.html,unverified,"Create your site quickly and effectively with Metro 4. impressive components library built on html, css, javascript. |"
scaffold,css-frameworks,more,free,open-source framework,css-doodle,https://css-doodle.com,unverified,A web component for drawing patterns with CSS |
scaffold,css-frameworks,more,free,open-source framework,latex.css,https://latex.now.sh,unverified,Make your website look like a LaTeX document |
scaffold,css-frameworks,more,free,open-source framework,Paper CSS,https://github.com/cognitom/paper-css,unverified,Front-end printing solution |
scaffold,css-frameworks,more,free,open-source framework,Windi CSS,https://windicss.org,unverified,Next generation compiler for Tailwind CSS |
scaffold,css-frameworks,more,free,open-source framework,Cirrus CSS,https://cirrus-ui.netlify.app,unverified,A component and utility centric SCSS framework designed for rapid prototyping. |
scaffold,css-frameworks,more,free,open-source framework,Gutenberg,https://github.com/BafS/Gutenberg,unverified,Modern framework to print the web correctly. |
scaffold,css-frameworks,more,free,open-source framework,lit,https://github.com/ajusa/lit,unverified,World's smallest responsive fire css framework (395 bytes). |
scaffold,css-frameworks,more,free,open-source framework,Arwes,https://github.com/arwes/arwes,unverified,"Arwes is a web framework to build user interfaces based on futuristic science fiction designs, animations, and sound eff"
scaffold,css-frameworks,more,free,open-source framework,Bojler,https://bojler.slicejack.com,unverified,Bojler is an email framework for developing responsive and lightweight email templates that will render correctly across
scaffold,css-frameworks,more,free,open-source framework,Tacit,https://github.com/yegor256/tacit,unverified,"Primitive CSS Framework for dummies, without classes. |"
scaffold,css-frameworks,more,free,open-source framework,Terminal CSS,https://terminalcss.xyz,unverified,A modern and minimal CSS framework for terminal lovers. |
scaffold,css-frameworks,more,free,open-source framework,Sakura,https://oxal.org/projects/sakura,unverified,A minimal classless css framework / theme. |
scaffold,css-frameworks,more,free,open-source framework,DAUB,https://daub.dev,unverified,"Considered CSS component library - 73 components, 20 theme families, classless mode, AI-ready with llms.txt and MCP serv"
scaffold,css-frameworks,more,free,open-source framework,PSone,https://github.com/micah5/PSone.css,unverified,"PS1 style CSS Framework, inspired by NES.css. |"
scaffold,css-frameworks,more,free,open-source framework,Marx,https://github.com/mblode/marx,unverified,Marx is the classless CSS reset to be used in any projects (namely small ones). |
scaffold,css-frameworks,more,free,open-source framework,Tufte,https://github.com/edwardtufte/tufte-css,unverified,Style your webpage like Edward Tufte's handouts. |
scaffold,css-frameworks,more,free,open-source framework,Axentix,https://useaxentix.com,unverified,"Axentix is an open source Framework based on CSS Grid using HTML, CSS and JS. |"
scaffold,css-frameworks,more,free,open-source framework,Raster Simple Grid System,https://rsms.me/raster,unverified,Minimal and straight-forward CSS grid system utilizing descriptive HTML rather than semantic CSS. |
scaffold,css-frameworks,more,free,open-source framework,flowrift,https://flowrift.com/c/banner,unverified,Flowrift is a library made of beautifully designed Tailwind CSS UI blocks. |
scaffold,css-frameworks,more,free,open-source framework,twind,https://twind.dev,unverified,"The smallest, fastest, most feature complete tailwind-in-js solution in existence |"
scaffold,css-frameworks,top,free,open-source framework,Pico.css,https://picocss.com,unverified,Elegant styles for all natives HTML elements without .classes and dark mode automatically enabled. |
scaffold,css-frameworks,more,free,open-source framework,clay.css,https://github.com/codeAdrian/clay.css,unverified,Extensible and configurable micro CSS util class and SASS mixin for adding claymorphism styles to your components. |
scaffold,css-frameworks,more,free,open-source framework,BeerCSS,https://www.beercss.com,unverified,"Build Material Design interfaces in record time, without stress for devs 🍻. The first CSS framework that implements Mate"
scaffold,css-frameworks,more,free,open-source framework,UnoCSS,https://unocss.dev,unverified,"UnoCSS is the instant atomic CSS engine, that is designed to be flexible and extensible. The core is un-opinionated, and"
scaffold,css-frameworks,more,free,open-source framework,StyleX,https://stylexjs.com,unverified,"StyleX is a simple, easy-to-use JavaScript syntax and compiler for styling web apps. |"
scaffold,css-frameworks,more,free,open-source framework,Orbit,https://github.com/zumerlab/orbit,unverified,Orbit is the first CSS framework for creating simple or complex radial interfaces. |
build,css-methodology,more,free,reading,OOCSS,http://oocss.org,unverified,"OOCSS concepts help us write components that are flexible, modular and interchangeable. |"
build,css-methodology,more,free,reading,Atomic CSS,https://acss.io,unverified,"Atomic CSS is the approach to CSS architecture that favors small, single-purpose classes with names based on visual func"
build,css-methodology,more,free,reading,BEM,http://getbem.com,unverified,Block Element Modifier is a methodology that helps you to create reusable components and code sharing in front-end devel
build,css-methodology,more,free,reading,SMACSS,http://smacss.com,unverified,SMACSS is a way to examine your design process and as a way to fit those rigid frameworks into a flexible thought proces
build,css-methodology,more,free,reading,CUBE,https://cube.fyi,unverified,"CUBE CSS is a CSS methodology that's orientated towards simplicity, pragmatism and consistency. |"
motion,css-animation,more,free,open-source library,Gradienty Animations,https://gradienty.codes/animations,unverified,Over 600+ Curated Animations ready to copy & paste. |
motion,css-animation,top,free,open-source library,Animate.css,https://animate.style,unverified,Just-add-water CSS animations |
motion,css-animation,more,free,open-source library,Bounce.js,http://bouncejs.com,unverified,Bounce.js is a tool and JS library that lets you create beautiful CSS3 powered animations |
motion,css-animation,more,free,open-source library,Anime.js,https://animejs.com,unverified,"Anime.js (/ˈæn.ə.meɪ/) is a lightweight JavaScript animation library with a simple, yet powerful API. It works with CSS "
motion,css-animation,top,free,open-source library,Magic Animations,https://www.minimamente.com/project/magic,unverified,Animations has been one of the most impressive animation libraries available |
motion,css-animation,more,free,open-source library,Zdog,https://zzz.dog,unverified,"Round, flat, designer-friendly pseudo-3D engine for canvas & SVG |"
motion,css-animation,more,free,open-source library,CSShake,http://elrumordelaluz.github.io/csshake,unverified,CSShake delivers exactly what it says on the box - a CSS library designed specifically for shaking elements within your 
motion,css-animation,top,free,open-source library,Hover.css,http://ianlunn.github.io/Hover,unverified,Hover.css is a CSS animation library designed for use with buttons and other UI elements in your website |
motion,css-animation,more,free,open-source library,AniJS,http://anijs.github.io,unverified,AniJS is an animation library that allows you to add animations to elements in a simple ‘sentence-like' structure |
motion,css-animation,top,free,open-source library,Animista,http://animista.net,unverified,CSS Animations On Demand |
motion,css-animation,more,free,open-source library,Tachyons-animate,https://github.com/anater/tachyons-animate,unverified,Tachyons itself is an atomic CSS library with a ton of utility classes for essentially designing anything by adding clas
motion,css-animation,more,free,open-source library,Sequence.js,https://www.sequencejs.com,unverified,"Sequence.js is a JavaScript library that provides a responsive CSS framework for creating unique sliders, presentations,"
motion,css-animation,more,free,open-source library,Infinite,https://tilomitra.github.io/infinite,unverified,"These animations, like rotations and pulses, that are specifically designed to run and repeat forever |"
motion,css-animation,more,free,open-source library,OBNOXIOUS.CSS,http://tholman.com/obnoxious,unverified,"Animations for the strong of heart, and weak of mind |"
motion,css-animation,more,free,open-source library,MOTION UI,https://zurb.com/playground/motion-ui,unverified,A Sass library for creating flexible CSS transitions and animations |
motion,css-animation,more,free,open-source library,Keyframes.app,https://keyframes.app,unverified,A graphical user interface for generating custom CSS keyframe animations |
motion,css-animation,more,free,open-source library,thoughtbot,https://thoughtbot.com/blog/transitions-and-transforms,unverified,CSS Transitions and Transformations for Beginners |
motion,css-animation,more,free,open-source library,SVG Artista,https://svgartista.net,unverified,A useful tool to animate stroke and fill properties in SVG images with plain CSS code |
motion,css-animation,more,free,open-source library,AnimXYZ,https://animxyz.com,unverified,"AnimXYZ helps you create, customize, and compose animations for your website. Built for Vue, React, SCSS, and CSS |"
motion,css-animation,more,free,open-source library,Whirl,https://github.com/jh3y/whirl,unverified,CSS loading animations with minimal effort! |
motion,css-animation,more,free,open-source library,Hamburgers,https://jonsuh.com/hamburgers,unverified,Hamburgers is a collection of tasty CSS-animated hamburger icons. Also included is the source as a Sass library. It's mo
motion,css-animation,more,free,open-source library,CSS Loaders & Spinners,https://cssloaders.github.io,unverified,"This is a library having a collection of different types of CSS loaders, spinners |"
motion,css-animation,more,free,open-source library,Motion One,https://motion.dev,unverified,"A new animation library, built on the Web Animations API for the smallest filesize and the fastest performance. |"
motion,css-animation,more,free,open-source library,pocoloco,https://pocoloco.io,unverified,Generate dynamic backgrounds for your website |
motion,css-animation,more,free,open-source library,AniX,https://adajuly.github.io/AniX,unverified,Super easy and lightweight css animation library. |
motion,css-animation,top,free,open-source library,AOS,https://michalsnik.github.io/aos,unverified,Animate On Scroll Library. |
motion,css-animation,more,free,open-source library,Animatopy,https://sarthology.github.io/Animatopy,unverified,Just-add-water CSS animations snippets |
motion,js-animation,top,free,open-source library,GSAP,https://gsap.com,unverified,A JavaScript library for building high-performance animations that work in every major browser |
motion,js-animation,more,free,open-source library,Velocity.js,http://velocityjs.org,unverified,Velocity is a lightweight animation engine with the same API as jQuery's $.animate() |
motion,js-animation,more,free,open-source library,lax.js,https://github.com/alexfoxy/laxxx,unverified,Simple & light weight vanilla javascript plugin to create smooth & beautiful animations when you scroll! |
motion,js-animation,more,free,open-source library,Rellax.js,https://github.com/dixonandmoe/rellax,unverified,"A buttery smooth, super lightweight, vanilla javascript parallax library |"
motion,js-animation,top,free,open-source library,three.js,https://github.com/mrdoob/three.js,unverified,"An easy to use, lightweight, 3D library with a default WebGL renderer. |"
motion,js-animation,more,free,open-source library,Atropos,https://atroposjs.com,unverified,"Atropos is a lightweight, free and open-source JavaScript library to create stunning touch-friendly 3D parallax hover ef"
motion,js-animation,more,free,open-source library,wow.js,https://wowjs.uk,unverified,Reveal Animations When You Scroll. |
motion,js-animation,more,free,open-source library,chocolat.js,http://chocolat.insipi.de,unverified,Free lightbox plugin. |
motion,js-animation,more,free,open-source library,Tilt.js,http://gijsroge.github.io/tilt.js,unverified,A tiny requestAnimationFrame powered 60+fps lightweight parallax hover tilt effect for jQuery. |
motion,js-animation,more,free,open-source library,Roughnotation,https://roughnotation.com,unverified,Rough Notation is a small JavaScript library to create and animate annotations on a web page |
motion,js-animation,more,free,open-source library,tsParticles,https://particles.js.org,unverified,"A lightweight library for creating particles, an improved version of the abandoned and obsolete particles.js |"
motion,js-animation,more,free,open-source library,Particles.js,https://vincentgarreau.com/particles.js,unverified,A lightweight JavaScript library for creating particles |
motion,js-animation,more,free,open-source library,mo.js,https://mojs.github.io,unverified,The motion graphics toolbelt for the web |
motion,js-animation,more,free,open-source library,Lightbox2,https://lokeshdhakar.com/projects/lightbox2,unverified,A small JS library to overlay images on top of the current page. |
motion,js-animation,more,free,open-source library,Slick,https://kenwheeler.github.io/slick,unverified,Fully responsive carousel |
motion,js-animation,more,free,open-source library,barba.js,https://barba.js.org,unverified,Create fluid and smooth transitions between your website's pages. |
motion,js-animation,more,free,open-source library,Locomotive Scroll,https://locomotivemtl.github.io/locomotive-scroll,unverified,A simple scroll library that provides detection of elements in viewport & smooth scrolling with parallax. |
motion,js-animation,more,free,open-source library,Owl carousel,https://owlcarousel2.github.io/OwlCarousel2,unverified,Free responsive jQuery carousel |
motion,js-animation,more,free,open-source library,Swiperjs,https://swiperjs.com,unverified,"Free, Open Source, Modern Slider without jQuery. Available for Vanilla JS and all modern frameworks like React, Vue, Ang"
motion,js-animation,more,free,open-source library,Splide,https://splidejs.com,unverified,"Free, pure JS library for carousels and sliders |"
motion,js-animation,more,free,open-source library,Simple Parallax,https://simpleparallax.com,unverified,The easiest way to get a parallax effect with javascript |
motion,js-animation,more,free,open-source library,KUTE.js,https://thednp.github.io/kute.js,unverified,KUTE.js is a JavaScript animation engine for modern browsers. |
motion,js-animation,more,free,open-source library,Granim.js,https://sarcadass.github.io/granim.js/index.html,unverified,Create fluid and interactive gradient animations with this small javascript library. |
motion,js-animation,more,free,open-source library,Popmotion,https://popmotion.io,unverified,Simple animation libraries for delightful user interfaces. |
motion,js-animation,more,free,open-source library,Vivus,https://maxwellito.github.io/vivus,unverified,"Vivus is a lightweight JavaScript class (with no dependencies) that allows you to animate SVGs, giving them the appearen"
motion,js-animation,more,free,open-source library,Typed.js,https://mattboldt.com/demos/typed-js,unverified,A JavaScript Typing Animation Library. |
motion,js-animation,more,free,open-source library,Progress Bar.js,https://kimmobrunfeldt.github.io/progressbar.js,unverified,Responsive and slick progress bars with animated SVG paths. |
motion,js-animation,more,free,open-source library,Midnight.js,https://aerolab.github.io/midnight.js,unverified,Midnight.js lets you switch fixed headers on the fly |
motion,js-animation,more,free,open-source library,Tingle.js,https://tingle.robinparisi.com,unverified,Tingle is a simple modal plugin written in pure JavaScript |
motion,js-animation,more,free,open-source library,Theatre.js,https://www.theatrejs.com,unverified,"Theatre.js is a JavaScript animation library with a GUI. It animates the DOM, WebGL, and any other JavaScript variable. "
motion,js-animation,more,free,open-source library,nice-waves,https://gvguy.github.io/nice-waves,unverified,Beautiful animated waves |
motion,js-animation,more,free,open-source library,Vanta.js,https://www.vantajs.com,unverified,Animated website backgrounds in a few lines of code. |
motion,js-animation,more,free,open-source library,Splitting.js,https://splitting.js.org,unverified,"Splitting creates elements and adds CSS variables to unlock amazing possibilities for animating text, grids, and more! |"
build,charts,more,free,open-source library,ChartJS,https://www.chartjs.org,unverified,Simple yet flexible JavaScript charting for designers & developers |
build,charts,more,free,open-source library,FrappeJS,https://frappe.io/charts,unverified,"Includes Green squares grid like in GitHub, and other charts to use. |"
build,charts,more,free,open-source library,G2Plot,https://g2plot.antv.vision/en,unverified,G2Plot is an interactive and responsive charting library based on the grammar of graphics. |
build,charts,more,free,open-source library,Google Charts,https://developers.google.com/chart,unverified,Get the experience from Google to create similar charts that Google uses. |
build,charts,top,free,open-source library,Data Driven Documents (D3),https://d3js.org,unverified,Bind complicated and massive data to interactive graphs. |
build,charts,top,free,open-source library,ApexCharts.Js,https://apexcharts.com,unverified,Modern & Interactive Open-source Charts |
build,charts,top,free,open-source library,Chartist,http://gionkunz.github.io/chartist-js/index.html,unverified,Simple responsive charts |
build,charts,more,free,open-source library,Vizzu,https://lib.vizzuhq.com/0.3.0,unverified,"Vizzu - a free, open-source Javascript library for building animated charts, data stories, and interactive explorers. |"
build,charts,more,free,open-source library,AntV,https://ant-design-charts.antgroup.com/en,unverified,"Ant Design Charts, free JS Charts library for dynamic data with excellent documentation |"
build,charts,top,free,open-source library,Nivo,https://nivo.rocks,unverified,"Nivo provides supercharged React components to easily build dataviz apps, it's built on top of d3. Also comes with serve"
build,charts,top,free,open-source library,Echarts,https://echarts.apache.org/en/index.html,unverified,An Open Source JavaScript Visualization Library with declarative syntax for Rapid Construction of Web-based Visualizatio
build,charts,more,free,open-source library,VChart,https://visactor.io/vchart,unverified,"VChart is not only a multi-terminal chart library that can be used out of the box, but also a vivid and flexible data st"
build,charts,more,free,open-source library,VTable,https://visactor.io/vtable,unverified,VTable is a high-performance multidimensional analysis component developed based on Canvas. When compared with tradition
build,charts,more,free,open-source library,VStory,https://visactor.io/vstory,unverified,"VStory is a feature-rich narrative system that can use VisActor's VChart and VTable, combined with built-in components, "
build,ui-kits,more,free,"open-source, check the licence",CSSnippets,https://cssnippets.shefali.dev,unverified,"Explore a vast collection of HTML, React, CSS and Tailwind CSS code snippets for buttons, box-shadows, cards, checkboxes"
build,ui-kits,more,free,"open-source, check the licence",Bit,https://bit.dev/components,unverified,"Provides a huge library of reuseable UI Components for React, Angular, Vue, React Native. Also can be used for sharing U"
build,ui-kits,more,free,"open-source, check the licence",UILang,http://uilang.com,unverified,"A minimal, UI-focused programming language for web designers |"
build,ui-kits,more,free,"open-source, check the licence",Medialoot CSS Components,https://medialoot.com/free-themes/css-components,unverified,"Calendars, price grids and other UI components |"
build,ui-kits,more,free,"open-source, check the licence",Froala Design Blocks,https://froala.com/design-blocks,unverified,Over 170 responsive design blocks ready to be used in your web or mobile apps |
build,ui-kits,top,free,"open-source, check the licence",Flowbite,https://flowbite.com,unverified,Open-source library of Tailwind CSS components |
build,ui-kits,top,free,"open-source, check the licence",daisyUI,https://daisyui.com,unverified,Tailwind CSS Components |
build,ui-kits,more,freemium,"open-source, check the licence",Mui Treasury,https://mui-treasury.com,unverified,An open-source project that provides a collection of ready-to-use components based on Material-UI. |
build,ui-kits,more,free,"open-source, check the licence",Material Design For Bootstrap,https://mdbootstrap.com,unverified,Open source toolkit for building material design with Bootstrap |
build,ui-kits,more,free,"open-source, check the licence",Photonkit,http://photonkit.com,unverified,Desktop UI library for Electron |
build,ui-kits,more,free,"open-source, check the licence",Flat UI,https://designmodo.github.io/Flat-UI,unverified,Minimal free user interface kit|
build,ui-kits,more,free,"open-source, check the licence",Shards,https://designrevision.com/downloads/shards,unverified,A free and modern UI toolkit for web makers based on Bootstrap |
build,ui-kits,more,free,"open-source, check the licence",Themesberg,https://themesberg.com/templates/free,unverified,"Free and open-source website themes, templates, and UI kits based on Bootstrap and React |"
build,ui-kits,more,free,"open-source, check the licence",Creative Tim,https://www.creative-tim.com,unverified,All types of UI libraries and kits including JS frameworks like React |
build,ui-kits,more,free,"open-source, check the licence",Brumm Shadow Maker,https://brumm.af/shadows,unverified,An online tool to make css shadows|
build,ui-kits,more,free,"open-source, check the licence",AdminLTE,https://adminlte.io,unverified,Best open source admin dashboard & control panel theme|
build,ui-kits,more,free,"open-source, check the licence",SpinKit,https://tobiasahlin.com/spinkit,unverified,Simple CSS Spinners|
build,ui-kits,more,free,"open-source, check the licence",Epic Spinners,https://epic-spinners.epicmax.co,unverified,CSS spinners collection with Vue.js integration. |
build,ui-kits,more,free,"open-source, check the licence",Loading.io,https://loading.io,unverified,"Online service provider for creating simple animations, spinners, progress bar and more |"
build,ui-kits,more,free,"open-source, check the licence",Moving Letters,https://tobiasahlin.com/moving-letters,unverified,Animated Text with JavaScript and anime.js|
build,ui-kits,more,free,"open-source, check the licence",CSS Layout,https://csslayout.io,unverified,A collection of popular web layouts and patterns in pure CSS |
build,ui-kits,more,free,"open-source, check the licence",CSS Grid Generator,https://cssgrid-generator.netlify.app,unverified,An open-source project that allow users to quickly create dynamic layout based on CSS Grid. |
build,ui-kits,more,free,"open-source, check the licence",HTML Table Generator,https://www.htmltables.io,unverified,"Create semantic, responsive & accessible HTML tables to represent your tabular data. Set CSS properties, generate the co"
build,ui-kits,more,free,"open-source, check the licence",Codyhouse,https://codyhouse.co,unverified,"Kick-start your web projects with CodyHouse's front-end framework and library of accessible HTML, CSS, JavaScript compon"
build,ui-kits,more,free,"open-source, check the licence",Tailwind Starter Kit,https://github.com/creativetimofficial/tailwind-starter-kit,unverified,"Tailwind Starter Kit a beautiful extension for TailwindCSS, Free and Open Source |"
build,ui-kits,more,free,"open-source, check the licence",Tailwindtoolbox,https://www.tailwindtoolbox.com,unverified,"Open source starter templates and components, a plugins directory and useful tools/utilities to kick start your Tailwind"
build,ui-kits,more,free,"open-source, check the licence",tailwindcomponents,https://tailwindcomponents.com,unverified,A free repository for community components using TailwindCSS |
build,ui-kits,more,free,"open-source, check the licence",sweetalert,https://sweetalert.js.org,unverified,SweetAlert makes popup messages easy and pretty. |
build,ui-kits,more,free,"open-source, check the licence",sweetalert2,https://sweetalert2.github.io,unverified,"A beautiful, responsive, customizable, accessible replacement for javascript's popup boxes |"
build,ui-kits,more,free,"open-source, check the licence",tailblocks,https://mertjf.github.io/tailblocks,unverified,Open source ready-to-use Tailwind CSS components. |
build,ui-kits,more,free,"open-source, check the licence",Fast,https://www.fast.design,unverified,"An interface system that can be used with modern Web Frameworks such as React, Vue and Angular. |"
build,ui-kits,more,freemium,"open-source, check the licence",LottieFiles,https://lottiefiles.com,unverified,"Interactive animations in many formats like json,gif and mp4, libraries and plugins for Web & Mobile . |"
build,ui-kits,more,free,"open-source, check the licence",Kutty,https://kutty.netlify.app,unverified,A set of accessible and reusable prebuilt Tailwind components that are commonly used in web applications. |
build,ui-kits,more,free,"open-source, check the licence",Tailwind Templates,https://tailwindtemplates.io,unverified,A free collection of Tailwindcss Templates - tailwind components for rapid UI development. |
build,ui-kits,more,free,"open-source, check the licence",Stitches,https://stitches.hyperyolo.com,unverified,An HTML template generator using functional css. |
build,ui-kits,more,free,"open-source, check the licence",Meraki UI Components,https://merakiui.com,unverified,Beautiful Tailwindcss components that support RTL languages & fully responsive based on Flexbox & CSS Grid. |
build,ui-kits,more,free,"open-source, check the licence",Daemonites Material Design For Bootstrap,https://http://daemonite.github.io/material,unverified,Daemonite's Material UI is a cross-platform and fully responsive front-end interface based on Google Material Design dev
build,ui-kits,more,free,"open-source, check the licence",Stitches,https://stitches.dev,unverified,"CSS-in-JS with near-zero runtime, SSR, multi-variant support, and a best-in-class developer experience. |"
build,ui-kits,top,free,"open-source, check the licence",Headless UI,https://headlessui.dev,unverified,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS. |"
build,ui-kits,more,free,"open-source, check the licence",Styled components,https://styled-components.com,unverified,"Build beautifully UI Components, for your applications & websites. |"
build,ui-kits,more,free,"open-source, check the licence",Figma Bootstrap 5 UI Kit,https://drive.google.com/file/d/1SZOTxXYfCMujqP2P684Vd5QIrlk5bwe6/view?usp=sharing,unverified,UI Kit comprising 300+ organized Bootstrap 5 components built with atomic design system & auto layout. |
build,ui-kits,more,free,"open-source, check the licence",Notiflix,https://notiflix.github.io,unverified,"JavaScript library for client-side non-blocking notifications, popup boxes, loading indicators, and more that makes your"
build,ui-kits,more,free,"open-source, check the licence",CoreUI,https://coreui.io,unverified,Bootstrap Admin Dashboard Template & UI Components Library |
build,ui-kits,more,free,"open-source, check the licence",AgnosticUI,https://www.agnosticui.com,unverified,"Accessible React component primitives that also work with Vue 3, Svelte, and Angular |"
build,ui-kits,more,free,"open-source, check the licence",SVGR,https://react-svgr.com,unverified,"SVGR is an universal tool to transform a raw SVG into a ready-to-use React components. Available online, in CLI, Node.js"
build,ui-kits,more,free,"open-source, check the licence",uiverse,https://uiverse.io,unverified,"Hundreds Open-Source UI elements, made with HTML & CSS. Anyone can contribute. Includes buttons, checkboxes, spinners, c"
build,ui-kits,more,free,"open-source, check the licence",HyperUI,https://www.hyperui.dev,unverified,"Free open source Tailwind CSS components for marketing and ecommerce websites, as well as application UI. |"
build,ui-kits,top,free,"open-source, check the licence",Flowbite Admin Dashboard,https://github.com/themesberg/flowbite-admin-dashboard,unverified,"Free and open-source admin dashboard template built with Tailwind CSS and Flowbite featuring 15 examples pages, charts, "
build,ui-kits,more,free,"open-source, check the licence",Wicked Blocks,https://wickedblocks.dev,unverified,A free collection of Tailwind blocks & components |
build,ui-kits,more,free,"open-source, check the licence",Mamba UI,https://mambaui.com,unverified,"Mamba UI is a free, open-source collection of UI components and templates based on Tailwind CSS. |"
build,ui-kits,more,free,"open-source, check the licence",Kitwind,https://kitwind.io/products/kometa/components,unverified,"Fully responsive UI kits, built with Tailwind CSS. |"
